_group,_seasonYear,_season,上场时间(秒),上场时间(分钟),出场次数,打法类型,得分,每回合得分,打法类型回合数,篮下出手数,篮下命中数,篮下未命中数,中距离出手数,中距离命中数,中距离未命中数,三分出手数,三分命中数,三分未命中数,失误,有效投篮命中率,篮下比重,中距离比重,三分比重,失误占比,造罚球回合数,造罚球占比,number,playerId,playerName,playerNameEn,date,主客场,胜负,opponentId,对手,leagueEventId,scheduleId,gameStart,teamId,teamName,该打法占比
CBDL,2025,2025-26,,,,Off-Screen,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,34608,孙陈鹏,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,34608,孙陈鹏,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,3,1.5,2,1,1,0,0,0,0,1,0,1,0,0.5,0.5,0,0.5,0,0,0,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Isolation,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,9,2.25,4,0,0,0,0,0,0,4,3,1,0,1.125,0,0,1,0,0,0,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,1,2,0,0,0,2,1,1,0,0,0,0,0.5,0,1,0,0,0,0,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,34538,刘玄昱,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,15,34538,刘玄昱,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Off-Screen,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,15,34538,刘玄昱,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34538,刘玄昱,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.5,0,0,15,34538,刘玄昱,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,34538,刘玄昱,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,2,0.5,4,0,0,0,1,1,0,2,0,2,1,0.333333,0,0.3333,0.6667,0.25,0,0,15,34538,刘玄昱,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,15,34538,刘玄昱,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,34538,刘玄昱,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,34644,谢方煜,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.5,0,0,16,34644,谢方煜,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34644,谢方煜,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,34644,谢方煜,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.5,0,0,16,34644,谢方煜,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,3,1,3,0,0,0,1,0,1,2,1,1,0,0.5,0,0.3333,0.6667,0,0,0,16,34644,谢方煜,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,34644,谢方煜,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,16,34644,谢方煜,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,2,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0,0,16,34644,谢方煜,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,3,0.75,4,0,0,0,0,0,0,4,1,3,0,0.375,0,0,1,0,0,0,16,34644,谢方煜,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,4,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,34991,张子一,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,34991,张子一,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,4,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,17,34991,张子一,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,34991,张子一,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,7,1.4,5,3,2,1,0,0,0,0,0,0,1,0.666667,1,0,0,0.2,1,0.2,17,34991,张子一,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,34991,张子一,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,0.6667,3,3,1,2,0,0,0,0,0,0,0,0.333333,1,0,0,0,0,0,17,34991,张子一,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,4,1.3333,3,3,2,1,0,0,0,0,0,0,0,0.666667,1,0,0,0,0,0,17,34991,张子一,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,9,1.2857,7,7,4,3,0,0,0,0,0,0,0,0.571429,1,0,0,0,0,0,17,34991,张子一,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,34991,张子一,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,34991,张子一,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,17,34991,张子一,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,8,2,4,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.25,17,34991,张子一,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0,0,17,34991,张子一,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,1,0.3333,3,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0.3333,17,34991,张子一,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,34991,张子一,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,17,34991,张子一,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,34991,张子一,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,34991,张子一,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,3,1.5,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0.5,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,1,2,1,0,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,1,0.5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,17,34991,张子一,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,34691,姚嘉泽,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,18,34691,姚嘉泽,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,34691,姚嘉泽,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0,0,18,34691,姚嘉泽,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,34691,姚嘉泽,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,5,2.5,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,19,34962,赵博新,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,2,0.6667,3,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0.3333,19,34962,赵博新,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,4,1.3333,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.3333,0,0,19,34962,赵博新,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,5,2.5,2,0,0,0,0,0,0,1,1,0,0,1.5,0,0,1,0,1,0.5,19,34962,赵博新,,2026-01-19,,,2010420235,深圳马可波罗(CBDL),20039,200390010267,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,2,0.6667,3,1,1,0,0,0,0,1,0,1,1,0.5,0.5,0,0.5,0.3333,0,0,19,34962,赵博新,,2026-01-18,,,2010420237,山东高速(CBDL),20039,200390010270,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0.5,0,0.5,0,0,0,19,34962,赵博新,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,6,2,3,2,2,0,1,1,0,0,0,0,0,1,0.6667,0.3333,0,0,0,0,19,34962,赵博新,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,0.3333,6,4,1,3,1,0,1,1,0,1,0,0.166667,0.6667,0.1667,0.1667,0,0,0,19,34962,赵博新,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,8,2,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,34962,赵博新,,2026-01-17,,,2010420228,南京天之蓝CBDL,20039,200390010274,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,5,2.5,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,3,3,1,0,0,0,0,0,0,1,1,0,0,1.5,0,0,1,0,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,1,0.3333,3,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0.3333,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,6,1.5,4,4,3,1,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,34962,赵博新,,2026-01-15,,,1003320593,广州龙狮(CBDL),20039,200390010279,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Transition,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,34962,赵博新,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,2,0.6667,3,1,1,0,1,0,1,0,0,0,1,0.5,0.5,0.5,0,0.3333,0,0,19,34962,赵博新,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,4,1.3333,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.3333,0,0,19,34962,赵博新,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0.5,0.5,0,0,0,19,34962,赵博新,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,4,1.3333,3,3,2,1,0,0,0,0,0,0,0,0.666667,1,0,0,0,0,0,19,34962,赵博新,,2026-01-14,,,1003320596,四川锦城(CBDL),20039,200390010283,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Post-Up,4,1.3333,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.3333,0,0,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Spot-Up,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Cut,4,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,P&R-Roll-Man,5,1.6667,3,2,2,0,1,0,1,0,0,0,0,0.666667,0.6667,0.3333,0,0,0,0,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Put-Backs,1,0.5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,
CBDL,2025,2025-26,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,34962,赵博新,,2026-01-13,,,1003320597,浙江稠州银行(CBDL),20039,200390010286,,1003321308,中国U17,