playerId,playerName,teamId,leagueEventId,seasonId,stageType,gameMode,opponentId,对手,胜负,playerEnName,number,position,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,球权使用率百分位排名,球权使用率,真实投篮命中率百分位排名,真实投篮命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,防守投篮出手数,防守投篮未命中数,防守投篮被命中数,防守投篮命中率,时间段,_group
40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Jialin,2,SF,248,4.1,200050010977,0,2025-06-06,1,0,,1.76,,0.214592,,0.75,,0.25,,0,0,,0,,0,,0,,0,0,0,,Q3,homeTeamPlayerList
32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,2,Wu Yutong,4,SG,227,3.8,200050010977,1,2025-06-06,1,0,,-1.61,,0.324324,,0.568182,,0,,0.694444,0,,0,,0,,0,,0,0,0,,Q3,homeTeamPlayerList
93035,李瑜婧,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Yujing,21,SF,201,3.4,200050010977,1,2025-06-06,1,0,,-0.34,,0,,0,,0,,0,0,,0,,0,,0,,1,0,1,1,Q3,homeTeamPlayerList
92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,2,Liu Qi,6,PF,151,2.5,200050010977,0,2025-06-06,1,0,,0.93,,0.333333,,0.5,,0,,0,0,,0.2,,0,,0,,2,1,1,0.5,Q3,homeTeamPlayerList
32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Yutong,16,C,600,10,200050010977,1,2025-06-06,1,0,61.79,3.55,31.25,0.144092,68.06,0.5,98.61,0.375,100,0,0.052929,99.31,0,0,0.133333,84.03,0,0,0,0,0,,Q3,awayTeamPlayerList
80550,伍湘琳,1003320449,20005,200406,,2,1003320453,清华大学,1,Wu Xianglin,10,PG,548,9.1,200050010977,1,2025-06-06,1,0,,0.93,,0.271739,,0.285714,,0,,0,0.13289,,0,,0.142857,,0,,0,0,0,,Q3,awayTeamPlayerList
32005,王家绘,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Jiahui,11,SF,507,8.5,200050010977,1,2025-06-06,1,0,,2.53,,0.383224,,0.546448,,0.2,,0.214592,0.061256,,0,,0.071429,,0.333333,,0,0,0,,Q3,awayTeamPlayerList
32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Meitong,13,PF,393,6.6,200050010977,1,2025-06-06,1,0,,1.6,,0.105932,,0.75,,0,,0,0,,0,,0,,0.2,,2,1,1,0.5,Q3,awayTeamPlayerList
32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Ruoying,31,SG,341,5.7,200050010977,0,2025-06-06,1,0,,-1.1,,0.14881,,0,,0,,0,0,,0,,0,,0,,1,1,0,0,Q3,awayTeamPlayerList
80548,罗巧梅,1003320449,20005,200406,,2,1003320453,清华大学,1,Luo Qiaomei,7,PG,217,3.6,200050010977,0,2025-06-06,1,0,,0.09,,0,,0,,0.25,,0,0,,0,,0,,0,,0,0,0,,Q3,awayTeamPlayerList
76061,赵婧涵,1003320449,20005,200406,,2,1003320453,清华大学,1,Zhao Jinghan,1,PF,207,3.5,200050010977,0,2025-06-06,1,0,,2.63,,0.387387,,0.872093,,0.333333,,0,0,,0,,0.25,,0,,2,0,2,1,Q3,awayTeamPlayerList
30097,钱媛媛,1003320449,20005,200406,,2,1003320453,清华大学,1,Qian Yuanyuan,3,PG,187,3.1,200050010977,1,2025-06-06,1,0,,-0.34,,0,,0,,0,,0,0,,0,,0,,0,,1,0,1,1,Q3,awayTeamPlayerList
32071,张涛,1003320453,20005,200406,,2,1003320449,北京大学,2,Zhang Tao,11,PF,600,10,200050010977,1,2025-06-06,1,0,53.23,2.42,4.05,0.083752,76.35,0.5,95.27,0.285714,100,0,0.061237,96.62,0,0,0,0,0.166667,81.76,3,1,2,0.666667,Q4,homeTeamPlayerList
40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Jialin,2,SF,600,10,200050010977,0,2025-06-06,1,0,26.54,-0.26,97.28,0.311558,24.49,0.336022,0,0,100,0,0,0,0,0,0.181818,100,0.166667,91.84,1,0,1,1,Q4,homeTeamPlayerList
80514,王镘淋,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Manlin,9,PG,600,10,200050010977,0,2025-06-06,1,0,39.13,1.01,56.8,0.20938,93.6,0.625,0,0,63.2,0.2,0,0,0,0,0.181818,100,0,0,0,0,0,,Q4,homeTeamPlayerList
32064,王小青,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Xiaoqing,5,PG,336,5.6,200050010977,1,2025-06-06,1,0,,-2.5,,0.372024,,0.333333,,0,,0.4,0,,0,,0,,0,,0,0,0,,Q4,homeTeamPlayerList
92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,2,Liu Qi,6,PF,317,5.3,200050010977,0,2025-06-06,1,0,,1.69,,0.134409,,0.75,,0.2,,0,0,,0,,0,,0.5,,0,0,0,,Q4,homeTeamPlayerList
32067,高梓悦,1003320453,20005,200406,,2,1003320449,北京大学,2,Gao Ziyue,16,C,283,4.7,200050010977,1,2025-06-06,1,0,,-0.75,,0.111111,,0,,0,,1,0,,0,,0,,0.5,,1,0,1,1,Q4,homeTeamPlayerList
32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,2,Wu Yutong,4,SG,264,4.4,200050010977,1,2025-06-06,1,0,,1.55,,0.137931,,1.041667,,0,,0,0,,0,,0.25,,0,,0,0,0,,Q4,homeTeamPlayerList
80548,罗巧梅,1003320449,20005,200406,,2,1003320453,清华大学,1,Luo Qiaomei,7,PG,600,10,200050010977,0,2025-06-06,1,0,54.65,2.6,29.6,0.170068,100,0.833333,19.2,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,,Q4,awayTeamPlayerList
32005,王家绘,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Jiahui,11,SF,453,7.6,200050010977,1,2025-06-06,1,0,,2.74,,0.366569,,0.5,,1,,0.2,0.075415,,0.125,,0,,0.166667,,1,1,0,0,Q4,awayTeamPlayerList
31999,贾晋文,1003320449,20005,200406,,2,1003320453,清华大学,1,Jia Jinwen,4,C,434,7.2,200050010977,0,2025-06-06,1,0,,2.3,,0.297468,,0.930851,,0,,0,0,,0,,0,,0.142857,,1,1,0,0,Q4,awayTeamPlayerList
80546,陈怡静,1003320449,20005,200406,,2,1003320453,清华大学,1,Chen Yijing,21,PF,432,7.2,200050010977,0,2025-06-06,1,0,,0.92,,0.227848,,0.531915,,0,,0.347222,0.090498,,0,,0,,0,,2,0,2,1,Q4,awayTeamPlayerList
30097,钱媛媛,1003320449,20005,200406,,2,1003320453,清华大学,1,Qian Yuanyuan,3,PG,317,5.3,200050010977,1,2025-06-06,1,0,,-0.12,,0.112613,,0,,0.2,,0,0,,0,,0,,0,,0,0,0,,Q4,awayTeamPlayerList
80550,伍湘琳,1003320449,20005,200406,,2,1003320453,清华大学,1,Wu Xianglin,10,PG,283,4.7,200050010977,1,2025-06-06,1,0,,1.14,,0,,0,,0.5,,0,0,,0,,0.25,,0.4,,0,0,0,,Q4,awayTeamPlayerList
32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Meitong,13,PF,168,2.8,200050010977,1,2025-06-06,1,0,,-0.46,,0.2,,0,,0.333333,,0,0,,0,,0,,0,,2,0,2,1,Q4,awayTeamPlayerList
32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Yutong,16,C,166,2.8,200050010977,1,2025-06-06,1,0,,1.11,,0.2,,1,,0,,0,0,,0,,0,,0.25,,0,0,0,,Q4,awayTeamPlayerList
32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Ruoying,31,SG,147,2.5,200050010977,0,2025-06-06,1,0,,1.34,,0,,0,,0,,0,0.192678,,0,,0,,0,,3,2,1,0.333333,Q4,awayTeamPlayerList
32064,王小青,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Xiaoqing,5,PG,1011,16.9,200050010977,1,2025-06-06,1,0,9.48,-2.61,11.2,0.142586,0,0,88,0.428571,19.2,0.333333,0,0,0,0,0,0,0.076923,36.8,3,2,1,0.333333,H1,homeTeamPlayerList
32067,高梓悦,1003320453,20005,200406,,2,1003320449,北京大学,2,Gao Ziyue,16,C,966,16.1,200050010977,1,2025-06-06,1,0,71.27,4.85,75.69,0.20666,39.58,0.403226,100,0.5,79.17,0.118483,0.05819,99.31,0.04,78.47,0,0,0.291667,100,3,2,1,0.333333,H1,homeTeamPlayerList
32071,张涛,1003320453,20005,200406,,2,1003320449,北京大学,2,Zhang Tao,11,PF,953,15.9,200050010977,1,2025-06-06,1,0,2.62,-4.98,81.08,0.226358,0,0,70.95,0.166667,0,0.555556,0.031606,71.62,0,0,0,0,0.086957,17.57,4,3,1,0.25,H1,homeTeamPlayerList
32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,2,Wu Yutong,4,SG,711,11.9,200050010977,1,2025-06-06,1,0,34.82,0.6,20.86,0.162234,11.51,0.307377,55.4,0.25,100,0,0,0,0,0,0.157895,100,0.055556,15.11,0,0,0,,H1,homeTeamPlayerList
93035,李瑜婧,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Yujing,21,SF,707,11.8,200050010977,1,2025-06-06,1,0,15.72,-1.5,30.61,0.166223,8.16,0.25,80.95,0.25,40.82,0.2,0,0,0,0,0.05,54.42,0,0,4,3,1,0.25,H1,homeTeamPlayerList
92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,2,Liu Qi,6,PF,540,9,200050010977,0,2025-06-06,1,0,,2.08,,0.238477,,0.630252,,0,,0,0,,0,,0,,0.076923,,1,1,0,0,H1,homeTeamPlayerList
80514,王镘淋,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Manlin,9,PG,516,8.6,200050010977,0,2025-06-06,1,0,,3.35,,0.255365,,0.630252,,0,,0,0.055188,,0,,0,,0.222222,,1,1,0,0,H1,homeTeamPlayerList
40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Jialin,2,SF,427,7.1,200050010977,0,2025-06-06,1,0,,-2.33,,0.23511,,0,,0,,0,0,,0,,0,,0,,2,1,1,0.5,H1,homeTeamPlayerList
88706,孙楷文,1003320453,20005,200406,,2,1003320449,北京大学,2,Sun Kaiwen,15,C,169,2.8,200050010977,0,2025-06-06,1,0,,-0.28,,0.2,,0,,0,,0,0,,0,,0,,0.2,,0,0,0,,H1,homeTeamPlayerList
32005,王家绘,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Jiahui,11,SF,877,14.6,200050010977,1,2025-06-06,1,0,17.83,-1.25,100,0.355801,5.44,0.229779,89.12,0.3,64.63,0.15528,0,0,0,0,0,0,0.25,99.32,2,2,0,0,H1,awayTeamPlayerList
80550,伍湘琳,1003320449,20005,200406,,2,1003320453,清华大学,1,Wu Xianglin,10,PG,675,11.3,200050010977,1,2025-06-06,1,0,49.39,1.98,100,0.404015,89.6,0.551471,0,0,81.6,0.15528,0.043127,76.8,0,0,0,0,0,0,1,1,0,0,H1,awayTeamPlayerList
80546,陈怡静,1003320449,20005,200406,,2,1003320453,清华大学,1,Chen Yijing,21,PF,670,11.2,200050010977,0,2025-06-06,1,0,48.99,1.94,66.22,0.195008,100,0.833333,0,0,1.35,0.4,0.046678,94.59,0.111111,100,0.071429,47.3,0.117647,43.24,3,2,1,0.333333,H1,awayTeamPlayerList
32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Ruoying,31,SG,661,11,200050010977,0,2025-06-06,1,0,46.99,1.75,0.72,0.065274,0,0,27.34,0.166667,100,0,0.043234,79.86,0.125,100,0.0625,72.66,0.076923,34.53,1,1,0,0,H1,awayTeamPlayerList
30097,钱媛媛,1003320449,20005,200406,,2,1003320453,清华大学,1,Qian Yuanyuan,3,PG,607,10.1,200050010977,1,2025-06-06,1,0,30.63,0.16,0,0.039308,0,0,0,0,100,0,0,0,0,0,0.066667,88,0.133333,88,1,0,1,1,H1,awayTeamPlayerList
32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Meitong,13,PF,530,8.8,200050010977,1,2025-06-06,1,0,,3.61,,0.205749,,0.551471,,0,,0,0.099701,,0,,0.066667,,0.090909,,1,0,1,1,H1,awayTeamPlayerList
80548,罗巧梅,1003320449,20005,200406,,2,1003320453,清华大学,1,Luo Qiaomei,7,PG,482,8,200050010977,0,2025-06-06,1,0,,0.9,,0.171378,,0.347222,,0.333333,,0.257732,0.061625,,0,,0.071429,,0.090909,,0,0,0,,H1,awayTeamPlayerList
31999,贾晋文,1003320449,20005,200406,,2,1003320453,清华大学,1,Jia Jinwen,4,C,468,7.8,200050010977,0,2025-06-06,1,0,,-0.41,,0.18018,,0.333333,,0.2,,0.25,0,,0,,0.090909,,0.333333,,1,1,0,0,H1,awayTeamPlayerList
32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Yutong,16,C,383,6.4,200050010977,1,2025-06-06,1,0,,0.66,,0.125,,0.5,,0,,0,0,,0,,0.1,,0.181818,,0,0,0,,H1,awayTeamPlayerList
30230,安恒瑶,1003320449,20005,200406,,2,1003320453,清华大学,1,An Hengyao,6,C,349,5.8,200050010977,0,2025-06-06,1,0,,-0.22,,0.144092,,0,,0,,0,0,,0,,0.25,,0.181818,,1,1,0,0,H1,awayTeamPlayerList
32001,王乔睿,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Qiaorui,9,SG,298,5,200050010977,0,2025-06-06,1,0,,1.06,,0.105932,,0,,0,,0,0.112867,,0,,0,,0.111111,,0,0,0,,H1,awayTeamPlayerList
32071,张涛,1003320453,20005,200406,,2,1003320449,北京大学,2,Zhang Tao,11,PF,1200,20,200050010977,1,2025-06-06,1,0,73.89,5.29,72.97,0.208845,85.14,0.54878,98.65,0.384615,45.27,0.196078,0.054278,95.27,0,0,0.15,94.59,0.095238,21.62,3,1,2,0.666667,H2,homeTeamPlayerList
80514,王镘淋,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Manlin,9,PG,973,16.2,200050010977,0,2025-06-06,1,0,44.77,1.57,32,0.175175,92,0.583333,0,0,88,0.142857,0,0,0,0,0.117647,98.4,0.066667,25.6,0,0,0,,H2,homeTeamPlayerList
32064,王小青,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Xiaoqing,5,PG,936,15.6,200050010977,1,2025-06-06,1,0,25.84,-0.33,77.6,0.23125,83.2,0.510204,25.6,0.222222,19.2,0.337838,0,0,0,0,0.0625,84,0.157895,93.6,2,2,0,0,H2,homeTeamPlayerList
32067,高梓悦,1003320453,20005,200406,,2,1003320449,北京大学,2,Gao Ziyue,16,C,883,14.7,200050010977,1,2025-06-06,1,0,41.11,1.21,34.72,0.147232,68.06,0.5,0,0,44.44,0.2,0,0,0.117647,100,0.071429,36.81,0.157895,65.28,7,3,4,0.571429,H2,homeTeamPlayerList
40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Jialin,2,SF,848,14.1,200050010977,0,2025-06-06,1,0,44.11,1.5,93.88,0.284337,52.38,0.423729,15.65,0.1,100,0,0,0,0,0,0.142857,99.32,0.090909,51.02,1,0,1,1,H2,homeTeamPlayerList
32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,2,Wu Yutong,4,SG,491,8.2,200050010977,1,2025-06-06,1,0,,-0.06,,0.223602,,0.862069,,0,,0.462963,0,,0,,0.142857,,0,,0,0,0,,H2,homeTeamPlayerList
92064,刘琦,1003320453,20005,200406,,2,1003320449,北京大学,2,Liu Qi,6,PF,468,7.8,200050010977,0,2025-06-06,1,0,,2.62,,0.191571,,0.625,,0.2,,0,0,,0.1,,0,,0.125,,2,1,1,0.5,H2,homeTeamPlayerList
93035,李瑜婧,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Yujing,21,SF,201,3.4,200050010977,1,2025-06-06,1,0,,-0.34,,0,,0,,0,,0,0,,0,,0,,0,,1,0,1,1,H2,homeTeamPlayerList
32005,王家绘,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Jiahui,11,SF,960,16,200050010977,1,2025-06-06,1,0,73.8,5.27,100,0.377239,87.07,0.530035,98.64,0.428571,35.37,0.209497,0.067806,99.32,0.071429,99.32,0.05,54.42,0.25,99.32,1,1,0,0,H2,awayTeamPlayerList
80550,伍湘琳,1003320449,20005,200406,,2,1003320453,清华大学,1,Wu Xianglin,10,PG,831,13.9,200050010977,1,2025-06-06,1,0,50.27,2.07,48.8,0.202781,11.2,0.285714,2.4,0.1,100,0,0.087032,99.2,0,0,0.166667,99.2,0.153846,91.2,0,0,0,,H2,awayTeamPlayerList
80548,罗巧梅,1003320449,20005,200406,,2,1003320453,清华大学,1,Luo Qiaomei,7,PG,817,13.6,200050010977,0,2025-06-06,1,0,55.23,2.69,4,0.109012,100,0.833333,25.6,0.222222,100,0,0,0,0,0,0,0,0,0,0,0,0,,H2,awayTeamPlayerList
32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Yutong,16,C,766,12.8,200050010977,1,2025-06-06,1,0,69.78,4.66,42.36,0.152625,90.28,0.6,98.61,0.375,100,0,0.042219,97.22,0,0,0.111111,73.61,0.076923,10.42,0,0,0,,H2,awayTeamPlayerList
32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Meitong,13,PF,561,9.4,200050010977,1,2025-06-06,1,0,,1.14,,0.125628,,0.5,,0.142857,,0,0,,0,,0,,0.125,,4,1,3,0.75,H2,awayTeamPlayerList
30097,钱媛媛,1003320449,20005,200406,,2,1003320453,清华大学,1,Qian Yuanyuan,3,PG,504,8.4,200050010977,1,2025-06-06,1,0,,-0.46,,0.053305,,0,,0.125,,0,0,,0,,0,,0,,1,0,1,1,H2,awayTeamPlayerList
32012,李若莹,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Ruoying,31,SG,488,8.1,200050010977,0,2025-06-06,1,0,,0.24,,0.114679,,0,,0,,0,0.061009,,0,,0,,0,,4,3,1,0.25,H2,awayTeamPlayerList
31999,贾晋文,1003320449,20005,200406,,2,1003320453,清华大学,1,Jia Jinwen,4,C,434,7.2,200050010977,0,2025-06-06,1,0,,2.3,,0.297468,,0.930851,,0,,0,0,,0,,0,,0.142857,,1,1,0,0,H2,awayTeamPlayerList
80546,陈怡静,1003320449,20005,200406,,2,1003320453,清华大学,1,Chen Yijing,21,PF,432,7.2,200050010977,0,2025-06-06,1,0,,0.92,,0.227848,,0.531915,,0,,0.347222,0.090498,,0,,0,,0,,2,0,2,1,H2,awayTeamPlayerList
76061,赵婧涵,1003320449,20005,200406,,2,1003320453,清华大学,1,Zhao Jinghan,1,PF,207,3.5,200050010977,0,2025-06-06,1,0,,2.63,,0.387387,,0.872093,,0.333333,,0,0,,0,,0.25,,0,,2,0,2,1,H2,awayTeamPlayerList