_group,_seasonYear,_season,_stageName,得分,进攻篮板,防守篮板,篮板(总),助攻,抢断,盖帽,失误,个人犯规,投篮命中数,投篮出手数,投篮命中率,篮下命中数,篮下出手数,篮下命中率,中距离命中数,中距离出手数,中距离命中率,三分命中数,三分出手数,三分命中率,罚球命中数,罚球出手数,罚球命中率,playerId,date,主客场,胜负,opponentId,对手,leagueEventId,scheduleId,上场时间(分钟),上场时间(秒),_playerName
2023-24,2023,2023-24,全部,6,0,2,2,1,3,0,1,3,2,4,0.5,0,0,0,0,1,0,2,3,0.6667,0,0,0,32064,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,18.5,1108,王小青
2023-24,2023,2023-24,全部,5,1,1,2,3,1,0,0,1,2,7,0.2857,1,1,1,0,1,0,1,5,0.2,0,0,0,32064,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,20,1200,王小青
2023-24,2023,2023-24,全部,4,0,3,3,0,1,0,3,1,1,4,0.25,0,2,0,0,0,0,1,2,0.5,1,2,0.5,32064,2024-06-29,0,2,1003320452,北京师范大学,20005,200050010668,19.1,1147,王小青
2023-24,2023,2023-24,全部,7,0,1,1,2,0,0,1,1,2,5,0.4,1,1,1,0,2,0,1,2,0.5,2,2,1,32064,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,11.5,692,王小青
2022-23,2022,2022-23,全部,7,0,2,2,3,1,0,2,3,2,6,0.3333,0,0,0,0,0,0,1,4,0.25,2,2,1,32064,2023-04-26,0,1,,,20005,200050010303,21.7,1300,王小青
2022-23,2022,2022-23,全部,8,1,2,3,0,1,0,3,1,3,4,0.75,0,0,0,0,0,0,2,3,0.6667,0,0,0,32064,2023-04-27,0,1,,,20005,200050010312,17,1018,王小青
2022-23,2022,2022-23,全部,4,1,1,2,1,4,0,1,2,2,5,0.4,0,0,0,0,0,0,0,1,0,0,0,0,32064,2023-04-28,1,1,,,20005,200050010314,20,1200,王小青
2022-23,2022,2022-23,全部,15,5,3,8,4,2,0,1,2,6,10,0.6,0,0,0,0,0,0,3,4,0.75,0,2,0,32064,2023-04-29,0,1,,,20005,200050010325,27.5,1648,王小青
2022-23,2022,2022-23,全部,2,0,1,1,0,1,0,2,4,0,4,0,0,0,0,0,0,0,0,1,0,2,2,1,32064,2023-04-30,1,1,,,20005,200050010330,20.8,1247,王小青
2022-23,2022,2022-23,全部,5,0,3,3,0,0,0,0,2,2,5,0.4,0,0,0,0,0,0,1,4,0.25,0,0,0,32064,2023-05-01,0,1,,,20005,200050010333,10.9,655,王小青
2022-23,2022,2022-23,全部,12,0,2,2,1,6,0,0,1,5,10,0.5,0,0,0,0,0,0,2,6,0.3333,0,0,0,32064,2023-05-02,0,1,,,20005,200050010339,17.4,1045,王小青
2022-23,2022,2022-23,全部,8,0,0,0,4,1,0,2,2,3,8,0.375,0,0,0,0,0,0,2,6,0.3333,0,2,0,32064,2023-05-03,1,2,,,20005,200050010343,28.2,1689,王小青
2022-23,2022,2022-23,全部,12,0,3,3,3,1,0,5,3,4,7,0.5714,0,0,0,0,0,0,4,5,0.8,0,0,0,32064,2023-05-26,1,1,,,20005,200050010355,32.1,1928,王小青
2022-23,2022,2022-23,全部,6,1,3,4,1,0,0,2,2,2,5,0.4,0,0,0,0,0,0,1,4,0.25,1,2,0.5,32064,2023-05-27,0,1,,,20005,200050010365,18.6,1115,王小青
2022-23,2022,2022-23,全部,3,1,3,4,4,2,0,1,0,1,3,0.3333,0,0,0,0,0,0,1,2,0.5,0,0,0,32064,2023-05-28,0,1,,,20005,200050010377,16.8,1006,王小青
2022-23,2022,2022-23,全部,2,2,1,3,4,0,0,1,1,1,7,0.1429,0,0,0,0,0,0,0,4,0,0,0,0,32064,2023-05-29,1,1,,,20005,200050010384,20.6,1238,王小青
2022-23,2022,2022-23,全部,14,2,2,4,2,1,0,1,5,6,13,0.4615,3,4,0.75,1,3,0.3333,2,6,0.3333,0,0,0,32064,2023-05-31,0,2,1003320452,北京师范大学,20005,200050010394,35.5,2129,王小青
2024-25,2024,2024-25,全部,8,5,2,7,3,1,2,0,1,4,7,0.5714,2,2,1,2,3,0.6667,0,2,0,0,0,0,92064,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,22.9,1372,刘琦
2024-25,2024,2024-25,全部,17,0,2,2,2,0,0,1,0,6,9,0.6667,2,2,1,0,0,0,4,7,0.5714,1,2,0.5,92064,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,23.9,1436,刘琦
2024-25,2024,2024-25,全部,8,2,9,11,5,2,0,3,2,3,11,0.2727,1,1,1,0,2,0,2,8,0.25,0,0,0,92064,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,29.3,1759,刘琦
2024-25,2024,2024-25,全部,7,1,13,14,3,2,0,0,1,3,7,0.4286,3,4,0.75,0,0,0,0,3,0,1,2,0.5,92064,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,25.6,1534,刘琦
2024-25,2024,2024-25,全部,6,7,2,9,2,2,1,1,4,2,8,0.25,2,3,0.6667,0,4,0,0,1,0,2,2,1,92064,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,26.1,1564,刘琦
2024-25,2024,2024-25,全部,11,5,9,14,5,3,2,1,1,4,9,0.4444,3,3,1,0,2,0,1,4,0.25,2,2,1,92064,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,25.3,1519,刘琦
2024-25,2024,2024-25,全部,8,2,9,11,1,1,0,2,1,2,7,0.2857,1,1,1,1,3,0.3333,0,3,0,4,8,0.5,92064,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,33,1980,刘琦
2024-25,2024,2024-25,全部,5,2,1,3,2,0,1,1,2,2,6,0.3333,0,0,0,1,3,0.3333,1,3,0.3333,0,0,0,92064,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,17.1,1026,刘琦
2024-25,2024,2024-25,全部,11,6,5,11,5,2,0,1,1,5,9,0.5556,4,4,1,0,0,0,1,5,0.2,0,0,0,92064,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,20.2,1214,刘琦
2024-25,2024,2024-25,全部,5,1,5,6,2,3,0,1,1,2,4,0.5,1,2,0.5,0,0,0,1,2,0.5,0,0,0,92064,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,24.4,1465,刘琦
2024-25,2024,2024-25,全部,16,4,7,11,4,0,0,0,0,7,13,0.5385,4,5,0.8,1,1,1,2,7,0.2857,0,0,0,92064,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,24,1441,刘琦
2024-25,2024,2024-25,全部,6,2,2,4,2,1,0,0,2,2,10,0.2,0,1,0,0,1,0,2,8,0.25,0,0,0,92064,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,21.3,1276,刘琦
2024-25,2024,2024-25,全部,6,4,4,8,5,1,1,1,1,2,8,0.25,0,0,0,2,5,0.4,0,3,0,2,2,1,92064,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,22,1322,刘琦
2024-25,2024,2024-25,全部,0,1,3,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92064,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,11.2,670,刘琦
2024-25,2024,2024-25,全部,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92064,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,3.2,194,刘琦
2024-25,2024,2024-25,全部,2,3,4,7,1,1,0,1,1,1,6,0.1667,1,2,0.5,0,0,0,0,4,0,0,0,0,92064,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,12.6,758,刘琦
2024-25,2024,2024-25,全部,8,5,4,9,1,1,1,0,0,3,10,0.3,0,0,0,1,3,0.3333,2,7,0.2857,0,0,0,92064,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,21.2,1271,刘琦
2024-25,2024,2024-25,全部,0,0,1,1,1,0,0,3,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,92064,2025-06-05,1,1,1003320780,上海交通大学,20005,200050010975,10.7,643,刘琦
2024-25,2024,2024-25,全部,11,0,2,2,1,0,1,0,2,3,7,0.4286,0,0,0,1,1,1,2,6,0.3333,3,4,0.75,92064,2025-06-06,0,2,1003320449,北京大学,20005,200050010977,16.8,1008,刘琦
2023-24,2023,2023-24,全部,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92064,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,6.6,397,刘琦
2023-24,2023,2023-24,全部,8,4,9,13,2,1,1,2,0,2,7,0.2857,2,3,0.6667,0,1,0,0,3,0,4,4,1,92064,2024-01-24,1,1,2010421733,北京工业大学,20005,200050010428,24.8,1490,刘琦
2023-24,2023,2023-24,全部,4,5,5,10,4,1,2,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,92064,2024-01-25,1,1,1003320451,北京科技大学,20005,200050010429,20.9,1252,刘琦
2023-24,2023,2023-24,全部,3,2,1,3,0,0,0,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,0.5,92064,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,12.5,748,刘琦
2023-24,2023,2023-24,全部,7,5,6,11,5,2,0,1,1,3,7,0.4286,2,5,0.4,0,1,0,1,1,1,0,0,0,92064,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,25.4,1522,刘琦
2023-24,2023,2023-24,全部,12,1,2,3,4,1,0,0,1,5,7,0.7143,3,3,1,2,3,0.6667,0,1,0,2,2,1,92064,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,19.1,1148,刘琦
2023-24,2023,2023-24,全部,3,1,2,3,0,1,0,0,1,1,4,0.25,0,1,0,0,1,0,1,2,0.5,0,0,0,92064,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,15.4,923,刘琦
2023-24,2023,2023-24,全部,4,4,5,9,3,0,1,1,0,2,4,0.5,2,4,0.5,0,0,0,0,0,0,0,0,0,92064,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,17.9,1072,刘琦
2023-24,2023,2023-24,全部,6,1,2,3,1,2,0,0,0,3,4,0.75,3,4,0.75,0,0,0,0,0,0,0,0,0,92064,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,12.7,764,刘琦
2023-24,2023,2023-24,全部,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,92064,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,2.3,136,刘琦
2023-24,2023,2023-24,全部,3,1,1,2,0,1,1,3,2,1,3,0.3333,0,1,0,0,0,0,1,2,0.5,0,0,0,92064,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,13.8,829,刘琦
2023-24,2023,2023-24,全部,6,3,2,5,3,0,0,0,0,3,5,0.6,0,0,0,3,3,1,0,2,0,0,0,0,92064,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,20,1200,刘琦
2023-24,2023,2023-24,全部,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92064,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,2.3,135,刘琦
2023-24,2023,2023-24,全部,4,5,4,9,2,1,0,0,0,2,8,0.25,1,1,1,1,3,0.3333,0,4,0,0,0,0,92064,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,16,960,刘琦
2023-24,2023,2023-24,全部,2,2,5,7,1,0,0,1,1,1,3,0.3333,1,1,1,0,0,0,0,2,0,0,0,0,92064,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,18.4,1106,刘琦
2023-24,2023,2023-24,全部,2,2,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,2,2,1,92064,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,12.4,746,刘琦
2024-25,2024,2024-25,全部,16,6,0,6,1,7,0,0,0,7,14,0.5,4,5,0.8,2,6,0.3333,1,3,0.3333,1,1,1,32066,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,19.8,1187,袁欣悦
2024-25,2024,2024-25,全部,21,2,4,6,3,2,1,1,3,9,13,0.6923,9,12,0.75,0,0,0,0,1,0,3,7,0.4286,32066,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,25.8,1550,袁欣悦
2024-25,2024,2024-25,全部,15,5,3,8,3,3,0,0,2,6,7,0.8571,6,6,1,0,1,0,0,0,0,3,8,0.375,32066,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,16.5,989,袁欣悦
2024-25,2024,2024-25,全部,6,1,0,1,1,0,0,0,5,3,4,0.75,2,3,0.6667,1,1,1,0,0,0,0,0,0,32066,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,12.6,755,袁欣悦
2024-25,2024,2024-25,全部,23,3,2,5,5,3,0,4,5,5,10,0.5,5,8,0.625,0,0,0,0,2,0,13,17,0.7647,32066,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,32.1,1926,袁欣悦
2024-25,2024,2024-25,全部,8,2,1,3,2,0,0,3,1,3,8,0.375,2,3,0.6667,1,4,0.25,0,1,0,2,3,0.6667,32066,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,15.4,924,袁欣悦
2024-25,2024,2024-25,全部,14,2,9,11,5,4,0,3,2,5,8,0.625,3,5,0.6,0,1,0,2,2,1,2,3,0.6667,32066,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,22.1,1328,袁欣悦
2024-25,2024,2024-25,全部,6,0,6,6,7,1,0,2,4,2,3,0.6667,2,3,0.6667,0,0,0,0,0,0,2,4,0.5,32066,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,15.1,905,袁欣悦
2024-25,2024,2024-25,全部,7,1,2,3,6,2,0,1,0,2,7,0.2857,0,0,0,0,0,0,2,7,0.2857,1,2,0.5,32066,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,14.2,853,袁欣悦
2024-25,2024,2024-25,全部,6,4,0,4,4,3,0,5,0,3,5,0.6,3,4,0.75,0,0,0,0,1,0,0,1,0,32066,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,18.7,1121,袁欣悦
2024-25,2024,2024-25,全部,15,2,5,7,3,2,0,0,0,5,8,0.625,4,7,0.5714,0,0,0,1,1,1,4,4,1,32066,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,17.7,1063,袁欣悦
2024-25,2024,2024-25,全部,1,2,1,3,2,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0.5,32066,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,11.5,687,袁欣悦
2023-24,2023,2023-24,全部,6,2,1,3,2,2,0,1,2,1,8,0.125,0,1,0,0,3,0,1,4,0.25,3,4,0.75,32066,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,22.7,1364,袁欣悦
2023-24,2023,2023-24,全部,5,1,1,2,1,0,0,4,1,1,5,0.2,1,4,0.25,0,1,0,0,0,0,3,4,0.75,32066,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,20.6,1236,袁欣悦
2023-24,2023,2023-24,全部,9,1,0,1,1,6,0,1,0,3,6,0.5,3,4,0.75,0,2,0,0,0,0,3,6,0.5,32066,2024-01-24,1,1,2010421733,北京工业大学,20005,200050010428,15.2,910,袁欣悦
2023-24,2023,2023-24,全部,12,1,5,6,2,2,0,2,3,6,7,0.8571,5,5,1,1,1,1,0,1,0,0,1,0,32066,2024-01-25,1,1,1003320451,北京科技大学,20005,200050010429,17.8,1067,袁欣悦
2023-24,2023,2023-24,全部,4,2,5,7,1,0,0,6,3,1,4,0.25,1,3,0.3333,0,1,0,0,0,0,2,4,0.5,32066,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,24.4,1465,袁欣悦
2023-24,2023,2023-24,全部,13,1,5,6,4,4,0,4,4,6,10,0.6,6,7,0.8571,0,2,0,0,1,0,1,1,1,32066,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,20,1199,袁欣悦
2023-24,2023,2023-24,全部,5,4,2,6,2,1,0,2,1,2,7,0.2857,2,4,0.5,0,0,0,0,3,0,1,2,0.5,32066,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,17.9,1074,袁欣悦
2023-24,2023,2023-24,全部,11,3,4,7,3,1,2,0,1,5,11,0.4545,5,9,0.5556,0,0,0,0,2,0,1,4,0.25,32066,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,25.6,1537,袁欣悦
2023-24,2023,2023-24,全部,6,2,2,4,3,1,0,1,3,2,6,0.3333,2,2,1,0,0,0,0,4,0,2,2,1,32066,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,18.1,1084,袁欣悦
2023-24,2023,2023-24,全部,14,2,4,6,4,0,0,3,1,6,9,0.6667,4,6,0.6667,1,1,1,1,2,0.5,1,2,0.5,32066,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,21.8,1306,袁欣悦
2023-24,2023,2023-24,全部,6,1,0,1,3,2,0,3,1,3,8,0.375,3,3,1,0,2,0,0,3,0,0,0,0,32066,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,13.4,801,袁欣悦
2023-24,2023,2023-24,全部,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32066,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,3.7,224,袁欣悦
2023-24,2023,2023-24,全部,11,2,2,4,3,2,1,1,2,4,6,0.6667,3,3,1,0,0,0,1,3,0.3333,2,2,1,32066,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,18.9,1134,袁欣悦
2023-24,2023,2023-24,全部,3,0,0,0,1,1,0,0,1,1,3,0.3333,0,1,0,0,1,0,1,1,1,0,0,0,32066,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,9.3,557,袁欣悦
2023-24,2023,2023-24,全部,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,32066,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,7.6,455,袁欣悦
2023-24,2023,2023-24,全部,5,0,0,0,1,0,0,0,0,2,3,0.6667,1,1,1,0,1,0,1,1,1,0,0,0,32066,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,11.5,690,袁欣悦
2023-24,2023,2023-24,全部,2,1,0,1,2,0,0,2,0,0,3,0,0,2,0,0,1,0,0,0,0,2,6,0.3333,32066,2024-06-29,0,2,1003320452,北京师范大学,20005,200050010668,10.1,608,袁欣悦
2023-24,2023,2023-24,全部,5,0,2,2,0,2,0,3,2,2,6,0.3333,2,5,0.4,0,0,0,0,1,0,1,4,0.25,32066,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,14,838,袁欣悦
2022-23,2022,2022-23,全部,13,1,0,1,3,4,0,4,2,6,15,0.4,0,0,0,0,0,0,0,5,0,1,1,1,32066,2023-04-26,0,1,,,20005,200050010303,24.1,1447,袁欣悦
2022-23,2022,2022-23,全部,11,2,2,4,1,4,0,1,0,3,11,0.2727,0,0,0,0,0,0,1,5,0.2,4,8,0.5,32066,2023-04-27,0,1,,,20005,200050010312,19.2,1154,袁欣悦
2022-23,2022,2022-23,全部,12,2,1,3,0,3,1,0,2,5,8,0.625,0,0,0,0,0,0,1,1,1,1,2,0.5,32066,2023-04-28,1,1,,,20005,200050010314,20,1200,袁欣悦
2022-23,2022,2022-23,全部,13,0,1,1,2,0,1,2,0,5,8,0.625,0,0,0,0,0,0,3,4,0.75,0,0,0,32066,2023-04-29,0,1,,,20005,200050010325,19.4,1165,袁欣悦
2022-23,2022,2022-23,全部,11,2,3,5,2,2,0,0,2,4,10,0.4,0,0,0,0,0,0,0,2,0,3,5,0.6,32066,2023-04-30,1,1,,,20005,200050010330,22.9,1372,袁欣悦
2022-23,2022,2022-23,全部,4,0,3,3,2,1,1,2,0,1,7,0.1429,0,0,0,0,0,0,0,3,0,2,5,0.4,32066,2023-05-01,0,1,,,20005,200050010333,18.9,1135,袁欣悦
2022-23,2022,2022-23,全部,12,2,0,2,2,0,0,0,2,5,5,1,0,0,0,0,0,0,1,1,1,1,2,0.5,32066,2023-05-02,0,1,,,20005,200050010339,11.3,678,袁欣悦
2022-23,2022,2022-23,全部,8,1,5,6,0,3,0,5,4,3,8,0.375,0,0,0,0,0,0,1,3,0.3333,1,4,0.25,32066,2023-05-03,1,2,,,20005,200050010343,25.3,1515,袁欣悦
2022-23,2022,2022-23,全部,4,0,1,1,1,0,0,2,2,2,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,32066,2023-05-26,1,1,,,20005,200050010355,19.2,1149,袁欣悦
2022-23,2022,2022-23,全部,7,3,1,4,1,2,0,1,3,3,4,0.75,0,0,0,0,0,0,0,0,0,1,4,0.25,32066,2023-05-27,0,1,,,20005,200050010365,16.1,964,袁欣悦
2022-23,2022,2022-23,全部,9,1,4,5,3,2,1,2,3,3,11,0.2727,0,0,0,0,0,0,1,7,0.1429,2,4,0.5,32066,2023-05-28,0,1,,,20005,200050010377,19.5,1171,袁欣悦
2022-23,2022,2022-23,全部,7,1,0,1,2,3,0,0,1,2,10,0.2,0,0,0,0,0,0,1,4,0.25,2,2,1,32066,2023-05-29,1,1,,,20005,200050010384,14.8,889,袁欣悦
2022-23,2022,2022-23,全部,6,3,1,4,0,2,0,0,2,2,8,0.25,2,4,0.5,0,3,0,0,1,0,2,4,0.5,32066,2023-05-31,0,2,1003320452,北京师范大学,20005,200050010394,19.1,1148,袁欣悦
2024-25,2024,2024-25,全部,2,2,1,3,3,3,0,1,0,1,10,0.1,0,5,0,1,4,0.25,0,1,0,0,0,0,92943,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,30.3,1820,梁悦洁
2024-25,2024,2024-25,全部,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92943,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,0.6,35,梁悦洁
2023-24,2023,2023-24,全部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,梁悦洁
2024-25,2024,2024-25,全部,4,0,5,5,2,6,0,1,3,2,7,0.2857,1,1,1,1,1,1,0,5,0,0,0,0,80514,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,20.2,1213,王镘淋
2024-25,2024,2024-25,全部,6,4,1,5,3,2,0,2,2,2,7,0.2857,1,2,0.5,1,1,1,0,4,0,2,2,1,80514,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,30.3,1817,王镘淋
2024-25,2024,2024-25,全部,11,1,1,2,3,2,0,0,0,4,4,1,3,3,1,1,1,1,0,0,0,3,4,0.75,80514,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,13.7,822,王镘淋
2024-25,2024,2024-25,全部,11,2,4,6,4,1,1,5,3,3,6,0.5,2,3,0.6667,0,0,0,1,3,0.3333,4,4,1,80514,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,24.4,1466,王镘淋
2024-25,2024,2024-25,全部,16,1,3,4,3,0,0,0,1,6,15,0.4,0,0,0,2,4,0.5,4,11,0.3636,0,0,0,80514,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,18.8,1127,王镘淋
2024-25,2024,2024-25,全部,4,0,3,3,7,0,0,4,0,2,6,0.3333,2,4,0.5,0,0,0,0,2,0,0,0,0,80514,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,23.2,1393,王镘淋
2024-25,2024,2024-25,全部,3,0,0,0,1,0,0,3,0,1,3,0.3333,0,0,0,0,1,0,1,2,0.5,0,0,0,80514,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,13.6,814,王镘淋
2024-25,2024,2024-25,全部,10,2,4,6,1,0,0,3,2,3,11,0.2727,0,0,0,1,6,0.1667,2,5,0.4,2,4,0.5,80514,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,30.2,1814,王镘淋
2024-25,2024,2024-25,全部,10,3,4,7,7,0,0,0,1,3,9,0.3333,1,2,0.5,0,1,0,2,6,0.3333,2,2,1,80514,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,17.6,1056,王镘淋
2024-25,2024,2024-25,全部,14,4,0,4,7,1,0,4,0,6,12,0.5,5,5,1,0,4,0,1,3,0.3333,1,2,0.5,80514,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,23.8,1428,王镘淋
2024-25,2024,2024-25,全部,9,1,0,1,4,4,0,2,0,3,8,0.375,0,0,0,0,1,0,3,7,0.4286,0,0,0,80514,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,19.5,1171,王镘淋
2024-25,2024,2024-25,全部,6,1,2,3,4,3,0,3,0,3,6,0.5,3,3,1,0,1,0,0,2,0,0,0,0,80514,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,18,1078,王镘淋
2024-25,2024,2024-25,全部,21,4,0,4,4,0,0,1,0,9,16,0.5625,5,8,0.625,1,3,0.3333,3,5,0.6,0,0,0,80514,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,16,959,王镘淋
2024-25,2024,2024-25,全部,5,1,3,4,4,2,0,1,4,2,14,0.1429,1,4,0.25,1,4,0.25,0,6,0,1,2,0.5,80514,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,27.2,1634,王镘淋
