teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,scheduleId,gameStart,出场次数,时间段,_group
1003320449,北京大学,0.785714,0.142857,1,0.571429,0.75,0.285714,0.5,0.583333,0.333333,0.75,0.333333,0.25,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,3,18,,PG,,,控球后卫,5.3,317,,,,,,,,,,,,,,,,,,0,1,Q4,awayTeamPlayerList
1003320449,北京大学,0.333333,0.166667,1,0.333333,0.5,0.5,0,0.285714,0.285714,0.5,0.142857,1,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80550,伍湘琳,,10,22,,PG,,,控球后卫,4.7,283,,,,,,,,,,,,,,,,,,0,1,Q4,awayTeamPlayerList
1003320449,北京大学,0.7,0.2,1,0.4,0.5,0.4,0.5,0.5,0.333333,1,0.333333,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,13,22,,PF,,,大前锋,2.8,168,,,,,,,,,,,,,,,,,,0,1,Q4,awayTeamPlayerList
1003320449,北京大学,0.25,0.25,1,0.25,0,0.5,0,0.2,0.2,0,0.2,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,16,20,,C,,,中锋,2.8,166,,,,,,,,,,,,,,,,,,0,1,Q4,awayTeamPlayerList
1003320449,北京大学,1,0.666667,1,0.333333,1,0,0,0.357143,0.285714,0.5,0.142857,0,0.571429,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,31,21,,SG,,,得分后卫,2.5,147,,,,,,,,,,,,,,,,,,0,1,Q4,awayTeamPlayerList
1003320453,清华大学,0.283333,0.3,0.444444,0.233333,0,0.466667,0.214286,0.337838,0.297297,0.363636,0.405405,0.266667,0.297297,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,5,22,,PG,,,控球后卫,16.9,1011,,,8.61,26.99,26.32,39.07,0,89.74,33.61,79.14,73.84,89.07,13.25,61.26,67.22,41.72,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.314815,0.333333,0.444444,0.222222,0,0.444444,0.25,0.388889,0.277778,0.4,0.416667,0.266667,0.305556,0.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,16,21,,C,,,中锋,16.1,966,,,15.07,34.11,26.32,34.11,0,87.25,49.83,60.43,78.15,83.11,11.75,61.26,63.91,17.38,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.25,0.321429,0.444444,0.25,0,0.428571,0.166667,0.328125,0.3125,0.3,0.375,0.25,0.3125,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,11,21,,PF,,,大前锋,15.9,953,,,4.3,30.96,26.32,43.54,0,82.62,18.54,81.46,70.53,95.36,18.87,65.89,61.42,31.46,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.261905,0.380952,0.5,0.285714,0,0.333333,0.142857,0.32,0.28,0.285714,0.4,0.3,0.32,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,4,20,,SG,,,得分后卫,11.9,711,,,5.96,48.18,40.4,57.45,0,45.86,14.57,84.6,77.81,96.19,13.41,48.68,58.77,50.17,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.26087,0.26087,0.5,0.304348,0,0.434783,0.2,0.3,0.28,0.428571,0.44,0.272727,0.28,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,93035,李瑜婧,,21,21,,SF,,,小前锋,11.8,707,,,5.96,18.54,40.4,62.25,0,84.27,30.96,87.75,77.81,76.82,9.11,59.6,71.52,85.43,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.363636,0.363636,0.25,0,0,0.636364,0.285714,0.394737,0.263158,0.4,0.368421,0.142857,0.368421,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,92064,刘琦,,6,20,,PF,,,大前锋,9,540,,,,,,,,,,,,,,,,,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0.272727,0.181818,0,0,0,0.818182,0.222222,0.5,0.2,0.666667,0.466667,0.142857,0.333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,9,21,,PG,,,控球后卫,8.6,516,,,,,,,,,,,,,,,,,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0,0.2,0,0.1,0,0.7,0,0.227273,0.090909,0,0.545455,0.166667,0.363636,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,2,19,,SF,,,小前锋,7.1,427,,,,,,,,,,,,,,,,,,0,1,H1,homeTeamPlayerList
1003320453,清华大学,0,0.25,0,0.25,0,0.5,0,0,0.2,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,88706,孙楷文,,15,18,,C,,,中锋,2.8,169,,,,,,,,,,,,,,,,,,0,1,H1,homeTeamPlayerList
1003320449,北京大学,0.464286,0.285714,0.5,0.428571,0.25,0.285714,0.5,0.3125,0.291667,0.428571,0.166667,0,0.541667,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,11,22,,SF,,,小前锋,14.6,877,,,69.04,23.84,40.4,89.74,34.11,30.13,98.34,85.43,75.33,76.82,83.94,100,3.48,59.6,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.259259,0.37037,0.3,0.296296,0.125,0.333333,0.222222,0.3,0.3,0.5,0.3,0,0.4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80550,伍湘琳,,10,22,,PG,,,控球后卫,11.3,675,,,5.96,45.36,4.64,60.26,6.62,45.86,37.25,87.75,73.01,59.6,39.4,100,26.82,50.17,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.236842,0.105263,0.5,0.631579,0.166667,0.263158,0.2,0.222222,0.222222,0.25,0.277778,0,0.5,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80546,陈怡静,,21,21,,PF,,,大前锋,11.2,670,,,2.81,2.32,40.4,98.51,12.25,23.51,30.96,98.68,86.92,98.68,45.36,100,6.29,62.75,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.326087,0.26087,0.333333,0.391304,0.111111,0.347826,0.375,0.25,0.3125,0.2,0.1875,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,31,21,,SG,,,得分后卫,11,661,,,17.72,18.54,7.45,85.26,5.13,51.32,85.76,95.7,70.53,99.5,77.65,100,6.29,50.17,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.357143,0.238095,0.4,0.47619,0.4,0.285714,0.166667,0.305556,0.388889,0.571429,0.222222,0,0.388889,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,3,18,,PG,,,控球后卫,10.1,607,,,26.99,15.07,16.89,93.38,77.98,30.13,18.54,86.26,49.17,40.89,65.89,100,31.95,85.43,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.431818,0.409091,0.333333,0.227273,0.4,0.363636,0.375,0.3,0.4,0.5,0.133333,0,0.466667,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,13,22,,PF,,,大前锋,8.8,530,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.194444,0.222222,0.25,0.444444,0.125,0.333333,0.166667,0.208333,0.333333,0.25,0.25,0,0.416667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80548,罗巧梅,,7,21,,PG,,,控球后卫,8,482,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.46875,0.3125,0.4,0.3125,0.2,0.375,0.5,0.444444,0.444444,0.25,0,0,0.555556,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,4,20,,C,,,中锋,7.8,468,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.366667,0.333333,0.4,0.4,0.333333,0.266667,0.25,0.291667,0.25,0.666667,0.166667,0,0.583333,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,16,20,,C,,,中锋,6.4,383,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.1,0.1,0,0.6,0.166667,0.3,0,0.083333,0.25,0.333333,0.416667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,6,19,,C,,,中锋,5.8,349,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320449,北京大学,0.583333,0,0,0.666667,0.5,0.333333,0.5,0,0.111111,0,0.111111,0,0.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,9,20,,SG,,,得分后卫,5,298,,,,,,,,,,,,,,,,,,0,1,H1,awayTeamPlayerList
1003320453,清华大学,0.514286,0.342857,0.75,0.257143,0.333333,0.4,0.285714,0.513514,0.324324,0.583333,0.27027,0.6,0.405405,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,11,21,,PF,,,大前锋,20,1200,,,80.3,37.09,91.56,46.03,59.11,73.18,62.25,19.7,67.88,37.75,49.17,1.66,25.17,44.04,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.548387,0.387097,0.75,0.225806,0.285714,0.387097,0.333333,0.5,0.296296,0.625,0.259259,0.571429,0.444444,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,9,21,,PG,,,控球后卫,16.2,973,,,87.58,50.33,91.56,36.75,43.54,67.55,77.98,22.02,74.01,27.65,53.31,2.48,12.75,50.17,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.461538,0.384615,0.7,0.230769,0.333333,0.384615,0.2,0.467742,0.387097,0.583333,0.193548,0.5,0.419355,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,5,22,,PG,,,控球后卫,15.6,936,,,68.21,49.34,86.59,38.25,59.11,66.06,30.96,29.97,49.67,37.75,75.5,6.29,20.53,59.6,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.478261,0.347826,0.75,0.217391,0.4,0.434783,0.2,0.45,0.366667,0.545455,0.2,0.5,0.433333,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,16,21,,C,,,中锋,14.7,883,,,73.51,38.74,91.56,32.78,77.98,84.27,30.96,36.09,56.13,47.19,73.68,6.29,16.39,59.6,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.576923,0.346154,0.777778,0.192308,0.4,0.461538,0.333333,0.522727,0.272727,0.5,0.272727,0.666667,0.454545,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,2,19,,SF,,,小前锋,14.1,848,,,92.38,37.75,94.37,24.01,77.98,89.24,77.98,17.38,79.64,59.6,48.68,0.83,11.75,31.46,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.538462,0.153846,1,0.384615,0.4,0.461538,0.333333,0.625,0.25,0.5,0.4375,0.714286,0.3125,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,4,20,,SG,,,得分后卫,8.2,491,,,,,,,,,,,,,,,,,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.5,0.25,0.75,0.375,0.333333,0.375,0.333333,0.535714,0.285714,0.5,0.428571,0.666667,0.285714,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,92064,刘琦,,6,20,,PF,,,大前锋,7.8,468,,,,,,,,,,,,,,,,,,0,1,H2,homeTeamPlayerList
1003320453,清华大学,0.4,0.6,0.666667,0.4,0,0,0,0.6875,0.375,1,0.25,0.5,0.375,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,93035,李瑜婧,,21,21,,SF,,,小前锋,3.4,201,,,,,,,,,,,,,,,,,,0,1,H2,homeTeamPlayerList
1003320449,北京大学,0.451613,0.258065,0.375,0.290323,0.555556,0.451613,0.285714,0.604167,0.333333,0.875,0.25,0.5,0.416667,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,11,22,,SF,,,小前锋,16,960,,,64.4,18.21,12.25,58.94,97.35,87.75,62.25,4.47,65.89,2.98,56.46,6.29,21.36,31.46,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.465517,0.37931,0.545455,0.206897,0.5,0.413793,0.25,0.404762,0.333333,0.714286,0.238095,0.4,0.428571,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80550,伍湘琳,,10,22,,PG,,,控球后卫,13.9,831,,,69.54,47.68,52.81,28.48,93.71,77.81,49.83,53.31,65.89,11.09,58.61,22.02,17.38,91.72,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.547619,0.238095,1,0.380952,0.625,0.380952,0.125,0.519231,0.384615,0.7,0.269231,0.285714,0.346154,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80548,罗巧梅,,7,21,,PG,,,控球后卫,13.6,817,,,87.58,15.07,100,83.44,98.68,64.9,10.6,18.38,50.66,13.41,49.5,56.46,49.67,22.02,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.446429,0.392857,0.545455,0.178571,0.4,0.428571,0.25,0.47619,0.333333,0.714286,0.238095,0.4,0.428571,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,16,20,,C,,,中锋,12.8,766,,,62.75,51.82,52.81,20.03,77.98,82.62,49.83,27.15,65.89,11.09,58.61,22.02,17.38,62.75,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.452381,0.380952,0.375,0.190476,0.5,0.428571,0.333333,0.5625,0.25,1,0.25,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,13,22,,PF,,,大前锋,9.4,561,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.6,0.266667,0.5,0.4,0.666667,0.333333,0.4,0.5,0.25,0.75,0.375,0.333333,0.375,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,3,18,,PG,,,控球后卫,8.4,504,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.6,0.533333,0.625,0.066667,1,0.4,0.333333,0.527778,0.388889,0.714286,0.166667,0,0.444444,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,31,21,,SG,,,得分后卫,8.1,488,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.5,0.125,1,0.5,0.75,0.375,0,0.461538,0.307692,0.5,0.230769,0.333333,0.461538,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80546,陈怡静,,21,21,,PF,,,大前锋,7.2,432,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.722222,0.111111,1,0.555556,0.8,0.333333,0.333333,0.571429,0.357143,0.8,0.285714,0.25,0.357143,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,4,20,,C,,,中锋,7.2,434,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList
1003320449,北京大学,0.6875,0.375,1,0.25,0.5,0.375,0.333333,0.5,0.666667,0.75,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,76061,赵婧涵,,1,18,,PF,,,大前锋,3.5,207,,,,,,,,,,,,,,,,,,0,1,H2,awayTeamPlayerList